https	NN	X	I-Entity
:	:	O	I-Entity
//securelist.com/blog/incidents/77098/the-eyepyramid-attacks/	JJ	X	I-Entity
6/10	CD	X	I-Entity
2017/1/13	CD	X	I-Entity
The	DT	010010	I-Entity
“	NNP	X	I-Entity
EyePyramid	NNP	X	I-Entity
”	NNP	X	I-Entity
Attacks	NNP	01011110	I-Entity
-	:	01111011110	I-Entity
Securelist	NN	X	I-Entity
932bd2ad79cbca4341d853a4b5ea1da5	CD	X	I-Entity
94eff87eca2f054aa5fbc1877a6cf919	CD	X	I-Entity
98825a1ce35f46d004c0839e87cc2778	CD	X	I-Entity
9b8571b5281f3751750d3099049098e0	CD	X	I-Entity
9c57839b3f8462bd6c2d36db80cd5ecc	CD	X	I-Entity
9d3ce3246975ae6d545ee9e8ba12d164	CD	X	I-Entity
9d4b46d3c389e0144238c821670f8537	CD	X	I-Entity
a41c5374a14a2c7cbe093ff6b075e8ac	NN	X	I-Entity
b39a673a5d2ceaa1fb5571769097ca77	NN	X	I-Entity
b533b082ed1458c482c3663ee12dc3a4	NN	X	I-Entity
bcfd544df7d8e9a2efe9d2ed32e74cad	NN	X	I-Entity
c0243741bfece772f02d1657dc057229	NN	X	I-Entity
c38e9edc0e4b18ff1fc5b61b771f7946	NN	X	I-Entity
ce76b690dc98844c721e6337cd5e7f4b	NN	X	I-Entity
cf391937d79ed6650893b1d5fbed0604	NN	X	I-Entity
d8432ddec880800bfa060af1f8c2e405	NN	X	I-Entity
eb604e7e27727a410fc226196c13afe9	NN	X	I-Entity
fafd293065daf126a9ad9562fc0b00b2	NN	X	I-Entity
Related	JJ	X	I-Entity
hashes	NNS	1011010011	I-Entity
identiﬁed	VBN	X	I-Entity
by	IN	000111110	I-Entity
@	JJ	011101110	I-Entity
GaborSzappanos	NNS	X	I-Entity
:	:	O	I-Entity
014f69777d2e0c87f2954ad252d52810	CD	X	I-Entity
02965c8a593989ff7051ec24736da6bd	CD	X	I-Entity
04b3c63907c20d9be255e167de89a398	CD	X	I-Entity
04e949f64e962e757f5bb8566c07800b	CD	X	I-Entity
06e47736256c54d9dd3c3c533c73923e	CD	X	I-Entity
09ff13b020de3629b0547e0312a6c135	CD	X	I-Entity
0a80fd5abf270ddd8080f93505854684	CD	X	I-Entity
0b3c1ff3b3b445f46594227ca2babdcd	CD	X	I-Entity
0c33c00a5f0f5bde8c426c3ce376eb11	CD	X	I-Entity
0ded0389cbddeeb673836794269ffb3b	CD	X	I-Entity
0e19913ce9799a05ba97ac172ec5f0bc	CD	X	I-Entity
11062b36893c4ba278708ec3da07b1dd	CD	X	I-Entity
12b4d543ae1b98df15c8712d888c54f0	CD	X	I-Entity
1334a7df1e59380206841d05d8400778	CD	X	I-Entity
14cb305de2476365ef02d2226532dd34	CD	X	I-Entity
1748c33cb5ac6f26d55cd1a58b68df8a	CD	X	I-Entity
18e24ef2791030693a4588bfcae1dec0	CD	X	I-Entity
192d5866cbfafae36d5ba321c817bc14	CD	X	I-Entity
1b4d423350cd1159057dd7dbef479328	CD	X	I-Entity
1deb28ae7b64fb44358e69e5afd1f600	CD	X	I-Entity
2222a947ebccc8da16badeacca05df4b	CD	X	I-Entity
23beed8aaac883a5902039e6fd84ee5f	CD	X	I-Entity
2485e7ae3e0705898b7787ed0961878d	CD	X	I-Entity
2642990a46c434e7787a599f04742a32	CD	X	I-Entity
268698314c854bc483d05ffe459dc540	CD	X	I-Entity
2866ced99b46b39838f56fbe704d387b	CD	X	I-Entity
2896ae0489451d32f57c68b919b3fa72	CD	X	I-Entity
28ba7d1a4c5d64a65f2f2bf5f6ced123	CD	X	I-Entity
28e65b9577abaabf3f8c94d9fda50fc5	CD	X	I-Entity
2a809644e6d07dc9fc111804a62b8089	CD	X	I-Entity
30215197622f5c747fc869992768d9c6	CD	X	I-Entity
325f5d379c4d091743ca8581f15d3295	CD	X	I-Entity
33890f9268023cd70c762ad2054078c7	CD	X	I-Entity
3673c155eb6a0bd8a94bea265ebb8b76	CD	X	I-Entity
369cd42dfabea188fa57f802a83b55d9	CD	X	I-Entity
380b0f1921fed82e1b68b4e442b04f05	CD	X	I-Entity
3a0af8bba61734b043edc0f6c61cd189	CD	X	I-Entity
3c30f0114c600510fdb2573cc48d5c06	CD	X	I-Entity
3db711afc09c0a403a8ccff6a8a958df	CD	X	I-Entity
3e4365b079239b0a2451f48f33761332	CD	X	I-Entity
3ebbae038d7bf19baa1bcfbc438bb5e7	CD	X	I-Entity
3fed695e2a6e63d971c16fd9e825fec5	CD	X	I-Entity
3ffcd0eedd79a9cc79c2c4a0f7e04b21	CD	X	I-Entity
4025834a88dcfba3ed1774068c64c546	CD	X	I-Entity
417593eaf61d45e88adbad259d5585d0	CD	X	I-Entity
422fe9c78c71fb30d376e28ad1c41884	CD	X	I-Entity
44d91f49f261da6b1f183ea131d12a7f	CD	X	I-Entity
45dde4082c0407b9904c5f284080337f	CD	X	I-Entity
47bea4236184c21e89bd1c1af3e52c86	CD	X	I-Entity
https	NN	X	I-Entity
:	:	O	I-Entity
//securelist.com/blog/incidents/77098/the-eyepyramid-attacks/	JJ	X	I-Entity
7/10	CD	X	I-Entity
2017/1/13	CD	X	I-Entity
The	DT	010010	I-Entity
“	NNP	X	I-Entity
EyePyramid	NNP	X	I-Entity
”	NNP	X	I-Entity
Attacks	NNP	01011110	I-Entity
-	:	01111011110	I-Entity
Securelist	NN	X	I-Entity
4a494c20bcfb77afd06908eb5a9718cb	CD	X	I-Entity
53b41dc0b8fd9663047f71bc91a317df	CD	X	I-Entity
5523aa1d4ee5f19522299be6f1111b89	CD	X	I-Entity
5627cb8752c4c0774f822ccf8f1363eb	CD	X	I-Entity
56499e0b590857f73bb54f500008c656	CD	X	I-Entity
568895c8340a88316fdc0d77a7f2a91d	CD	X	I-Entity
5847072fd4db9e83d02d8b40a1d67850	CD	X	I-Entity
5accd89d6483dec54acc7b1484dfbace	CD	X	I-Entity
5b5f3f65b372f9e24dbc50b21fe31f81	CD	X	I-Entity
5bc1b8c07c0f83d438a3e891dc389954	CD	X	I-Entity
622fb530276a639892398410de03d051	CD	X	I-Entity
63d9e7cca593360411b5d05a555d52f3	CD	X	I-Entity
6648a255610c5f60f580098bbc1d387c	CD	X	I-Entity
690cdf20faf470f828fe468a635da34e	CD	X	I-Entity
6c25a0974a907d368372ac460d8261d6	CD	X	I-Entity
6c5693df933924e8a633ccfd7ef2635d	CD	X	I-Entity
6ff7876db06d9102786ae0e425aeaf37	CD	X	I-Entity
70882709d86e2a7396779f4111cd02e3	CD	X	I-Entity
70f094e347d4088573c9af34430a3cd6	CD	X	I-Entity
72ffb3418d3cde6fdef16b5b5db01127	CD	X	I-Entity
734cfa84d68506fe6e74eb1b038d9c70	CD	X	I-Entity
7633748203b705109ededadfbe08dcfa	CD	X	I-Entity
778d103face6ad7186596fb0ba2399f2	CD	X	I-Entity
77c2a369d0850c7a75487e8eee54b69e	CD	X	I-Entity
78b7d1caa4185f02b1c5ef493bf79529	CD	X	I-Entity
7971c90d7533f2c69e33f2461434096a	CD	X	I-Entity
7aad90ce44e355f95b820fb59c9f5d56	CD	X	I-Entity
7bf348005958658ba3fcf5ccb3e2ae22	CD	X	I-Entity
7cddc3b26bb8f98e9b14d9c988f36f8f	CD	X	I-Entity
81624dc108e2d3dc712f3e6dd138736a	CD	X	I-Entity
820ca39f331f068cca71e7a7c281e4ac	CD	X	I-Entity
84c14a1327ae7c0e5a07a67a57451cc4	CD	X	I-Entity
860f607dbd0d6a2dc69cbc4f3b0eeeaf	CD	X	I-Entity
889c86aaf22876516964eafa475a2acd	CD	X	I-Entity
88c31f3b589d64a275608f471163989c	CD	X	I-Entity
89368652dc98b13f644ec2e356c7707c	CD	X	I-Entity
89696dbead484bf948c1dd86364672eb	CD	X	I-Entity
898150dea4d7275f996e7341463db21f	CD	X	I-Entity
8b27bcfa38205754c8e5fdf6a509d60e	CD	X	I-Entity
8f419bca20b767b03f128a19b82611ab	CD	X	I-Entity
915cc3c9c8cb8e200dbe04e425e7018b	CD	X	I-Entity
92c32eb72f5713ca1f2a8dc918f1f770	CD	X	I-Entity
932bd2ad79cbca4341d853a4b5ea1da5	CD	X	I-Entity
98825a1ce35f46d004c0839e87cc2778	CD	X	I-Entity
98b1157b9f3f3ec183bf322615f1ce41	CD	X	I-Entity
9b19729531bf15afc38dd73bcc0596f8	CD	X	I-Entity
9c99ecf33301e4cafdd848a7d3d77ef9	CD	X	I-Entity
9cf08b15724e0eaf69a63e47690cdee2	CD	X	I-Entity
a16d8cf9a7a52e5c2ad6519766ae6b92	NN	X	I-Entity
a35312a5c0b06ee89ddadaea9ca6bad2	NN	X	I-Entity
a4c551ec6d3b5ab08a252231439e099f	NN	X	O
a615a4f5e93a63682a8f25b331f62882	NN	X	O
a6c29f9680fe5ae10a9250e5431754d4	NN	X	O
ab71ca072d4b526e258c21bd84ec0632	NN	X	O
ac6fa4005e587ac4b3456a14bd741ff0	NN	X	O
afab0fcbf8bc6595f9f2c0051b975a4e	NN	X	O
b1ddec2f71727dcf747e1d385272e24d	NN	X	O
b2a756f557d273d81a61edc9fbfc9daf	NN	X	O
b2e1663647addc92bf253f389ac98027	NN	X	O
b39a673a5d2ceaa1fb5571769097ca77	NN	X	O
b533b082ed1458c482c3663ee12dc3a4	NN	X	O
b6e86ac7d3bbedf18b98437df49c1b60	NN	X	O
b70ddb9f6e4e2c85e80cf2079b10e762	NN	X	O
b89a8d3442d96161cef07552116407c3	NN	X	O
bb2a0aee38980aeb39cac06677936c96	NN	X	O
bc333001d3f458ff8fde9d989b53e16d	NN	X	O
bd7a2b795419c0b842fd041eaac36d7f	NN	X	O
bf850dcb074e0cf2e30fbee6bfaa4cd9	NN	X	O
c0d4e5ba26ef3c08dc1a29ac7496f015	NN	X	O
c38832f484645b516b57f6813c42d554	NN	X	O
c4abb3210f26d4a15a0d4fd41b47ee0e	NN	X	O
https	NN	X	O
:	:	O	O
//securelist.com/blog/incidents/77098/the-eyepyramid-attacks/	JJ	X	O
8/10	CD	X	O
2017/1/13	CD	X	O
The	DT	010010	O
“	NNP	X	O
EyePyramid	NNP	X	O
”	NNP	X	O
Attacks	NNP	01011110	O
-	:	01111011110	O
Securelist	NN	X	O
c547a30fa39f22e2093b51ed254bb1c2	NN	X	O
c69c370fcb7b645aaac086b2a3b18286	NN	X	O
c7ef4c7b12b5ad8198dafc58c4bea2a3	NN	X	O
c97ef1f13bf3d74c78f50fa7abe7766b	NN	X	O
ca010bcdfe3c4965df0c6bc12b40db76	NN	X	O
ca243796e79c87c55f67a61bc3ee8ddc	NN	X	O
ca9a7c6b231fadfae3466da890b434c5	NN	X	O
cf391937d79ed6650893b1d5fbed0604	NN	X	O
cf3b3c796114f6908a35542d4fd02b0e	NN	X	O
d034810ddab55c17dcddd2c2990b3ef3	NN	X	O
d1273537add3f2282391726489c65e38	NN	X	O
d20487e2d2f674bfd849cb8730225dde	NN	X	O
d8432ddec880800bfa060af1f8c2e405	NN	X	O
d864ad5030d354c1e40a873a335b2611	NN	X	O
dac10dcede69eb9b4ccce8e6798f332c	NN	X	O
db95221ebed1793bf5b5527ecb52eb0c	NN	X	O
dc64307ef67177449b31c6bb829edbf2	NN	X	O
dd734c07b94c8685bb809f83876c7193	NN	X	O
e0e862dbf001eb4a169d3340c200b501	NN	X	O
e727b444a6a9fa9d40a34a9508b1079f	NN	X	O
e7539ed9616b61c12028a663c298f6be	NN	X	O
e78ed9fac4f3e9b443abd02bfa9f3db2	NN	X	O
e85ff9e3a27899b0d1de8b958af5ad90	NN	X	O
eb604e7e27727a410fc226196c13afe9	NN	X	O
eba8aa2572cf0d6ccdf99c34cc26b6f3	NN	X	O
ec21252421f26072e9fe75586eb6b58a	NN	X	O
ee9435593494f17f3efc3a795c45482e	NN	X	O
eeca6409dcf0e46d0182d53d230c701d	NN	X	O
eff2d3f9f56e9aabcf970c4c09fe7ef8	NN	X	O
f0b61a531a72f0cc02d06d2ebfb935ab	NN	X	O
f1a037e2edc5ddf4db4e1e7fcd33d5fb	NN	X	O
f3802442727c0b614482455d6ad9edc2	NN	X	O
f41be516fa8da87a269845c9ea688749	NN	X	O
f7d4742d2e746962440bf517b261f126	NN	X	O
f96335bf0512c6e65ea374a844ab7ceb	NN	X	O
f9b4459f18ca9d2974cf5a58495c5879	NN	X	O
fa4266c305aa75a133ebae2a4dcc9b75	NN	X	O
fafd293065daf126a9ad9562fc0b00b2	NN	X	O
Backdoor	NNP	1010001100	O
Filenames	NNS	X	O
:	:	O	O
pnbwz.exe	NN	X	O
pxcfx.exe	NN	X	O
qislg.exe	NN	X	O
rqklt.exe	NN	X	O
runwt.exe	NN	X	O
ruzvs.exe	NN	X	O
rvhct.exe	NN	X	O
vidhdw.exe	NN	X	O
winlng.exe	NN	X	O
wxrun.exe	NN	X	O
xddrv.exe	NN	X	O
xdwdrv.exe	NN	X	O
Malicious	JJ	0100010	O
attachments	NNS	101100111	O
ﬁlenames	NNS	X	O
(	(	0111101110	O
weak	JJ	1100110100	O
indicators	NNS	10111111111	O
)	)	01111000	O
:	:	O	O
contatto.zip//Primarie.accdb	NN	X	B-Entity
(	(	0111101110	I-Entity
…	NNP	X	I-Entity
)	)	01111000	I-Entity
.exe	NN	011111111111	I-Entity
Note.zip//sistemi.pdf	NNP	X	I-Entity
(	(	0111101110	I-Entity
…	NNP	X	I-Entity
)	)	01111000	I-Entity
.exe	NN	011111111111	I-Entity
Nuoveassunzioni.7z	NN	X	I-Entity
Assunzione.7z	NN	X	I-Entity
Segnalazioni.doc	NNP	X	I-Entity
(	(	0111101110	I-Entity
…	NNP	X	I-Entity
)	)	01111000	I-Entity
7z.exe	CD	X	I-Entity
Regione.7z	NN	X	I-Entity
Energy.7z	NN	X	I-Entity
Risparmio.7z	NN	X	I-Entity
Pagati.7z	NN	X	I-Entity
Final	NNP	X	I-Entity
Eight	NNP	X	I-Entity
2012	CD	0011111010	I-Entity
Suggerimenti	NNP	X	I-Entity
Uso	NNP	X	I-Entity
Auricolari.exe	NNP	X	I-Entity
Fwd	NNP	X	I-Entity
Re	NNP	X	I-Entity
olio	MD	X	I-Entity
di	VB	X	I-Entity
colza	NN	X	I-Entity
aggiornamento	IN	X	I-Entity
prezzo.exe	NN	X	I-Entity
Approfondimento.7z	NN	X	I-Entity
Allegato.zip	NN	X	I-Entity
https	NN	X	I-Entity
:	:	O	I-Entity
//securelist.com/blog/incidents/77098/the-eyepyramid-attacks/	JJ	X	I-Entity
9/10	CD	X	I-Entity
2017/1/13	CD	X	I-Entity
The	DT	010010	I-Entity
“	NNP	X	I-Entity
EyePyramid	NNP	X	I-Entity
”	NNP	X	I-Entity
Attacks	NNP	01011110	I-Entity
-	:	01111011110	I-Entity
Securelist	NN	X	I-Entity
Eventi.bmp	NNP	X	I-Entity
(	(	0111101110	I-Entity
…	NNP	X	I-Entity
)	)	01111000	I-Entity
.exe	NN	011111111111	I-Entity
Quotidiano.mdb	NNP	X	I-Entity
(	(	0111101110	I-Entity
…	NNP	X	I-Entity
)	)	01111000	I-Entity
_7z.exe	NN	X	I-Entity
Related	JJ	X	I-Entity
Posts	NNS	X	I-Entity
INPAGE	NNP	X	I-Entity
ZERO-DAY	NNP	X	I-Entity
EXPLOIT	NNP	X	I-Entity
USED	VBN	X	I-Entity
TO	NNP	O	I-Entity
ATTACK	NNP	X	I-Entity
FINANCIAL	NNP	X	I-Entity
INSTITUTIONS	NNP	X	I-Entity
IN	NNP	O	I-Entity
ASIA	NNP	X	I-Entity
KASPERSKY	NNP	X	I-Entity
SECURITY	NNP	X	I-Entity
BULLETIN	NNP	X	I-Entity
.	.	0110	O

PREDICTIONS	NN	X	O
FOR	IN	X	O
2017	CD	X	O
KASPERSKY	NNP	X	O
LAB	NNP	X	O
BLACK	NNP	X	O
FRIDAY	NNP	X	O
THREAT	NNP	X	O
OVERVIEW	NNP	X	O
2016	CD	X	O
https	NN	X	O
:	:	O	O
//securelist.com/blog/incidents/77098/the-eyepyramid-attacks/	JJ	X	O
10/10	CD	X	O

